Title	Year	Genre	Director	Executive Producer	Main Actor	Main Actress	Rating	Country
Leylaklar altinda (1954)	1954	Romance	Ted�, Suavi	Filmer, Cemil	Ted�, Suavi	Oraloglu, Lale	null	Turkey
Licorice (2007)	2007	Short	null	null	Concepcion, Jenn	Fernandez, Nina (I)	6.3	Australia
Liebeslied (1935)	1935	null	Buch, Fritz Peter	Pfeiffer, Max	Ziliani, Alessandro	Benkhoff, Fita	null	Germany
Life and People South of the Equator (1911)	1911	Short	null	null	null	null	null	Denmark
Life in the Slow Lane: Heavy Horse Farming in Canada (2013)	2013	Family	Farnsworth, Michael (IV)	null	null	null	null	Canada
Life Outside of Pearl (2009)	2009	Drama	Desarmes, Johnny	Jean-Louis, Jimmy	Jean-Louis, Jimmy	Demesmin, Carole	null	USA
Life Passion Death (2009)	2009	Drama	Escudero Artiaga, Maria A.	null	Chappell Jr., Norris	Artiaga, Maria Dolores	null	USA
Lifebook Hackers (2014)	2014	Short	Tilley, Andrew	Stewart, Destinee	Heep, Christian	Stewart, Destinee	null	USA
Lifeline (2011) (V)	2011	Short	Coughlin, Wayne	null	null	null	null	USA
Lifelines (2009) {{SUSPENDED}}	2009	null	null	null	null	null	null	null
Ligeia (2013/II)	2013	Short	null	Waters, Reggie	Siegel, Rafael (I)	Melshaw, Victoria	null	USA
Light Decision (2010)	2010	Short	null	Headley, Kay	Headley, Kay	Meegan, Tina	null	UK
Light Me Up (2012)	2012	Short	null	null	Ducote, Andrew (I)	Christl, Shelley	8.4	USA
Like Twenty Impossibles (2003)	2003	Short	Jacir, Annemarie	Jacir, Annemarie	Abu Assab, Tarek	null	7.0	Occupied Palestinian Territory
Lilies of the Field (1930)	1930	Drama	Korda, Alexander (I)	Morosco, Walter	Forbes, Ralph	Griffith, Corinne	5.6	USA
Lillian's Husbands (1915)	1915	Short	North, Wilfrid	null	Hall, Donald (I)	Walker, Lillian	null	USA
Lincoln: An American Journey (2012) (TV)	2012	null	null	null	null	null	null	USA
Line (2010)	2010	Short	null	null	null	null	null	South Korea
Line Renaud: une histoire de France (2006) (TV)	2006	null	Kohly, Philippe	null	null	null	null	France
Lineage (????)	????	Drama	Murphy, Jabril Ty	Murphy, Jabril Ty	Adimora, Lawrence	Parker, Tiara	null	USA
Lines (2010/III)	2010	Short	Donnoli, Nick	Donnoli, Nick	null	null	null	USA
Ling Guixing san da Liang Tianlai (1951)	1951	Drama	Ng, Wui	null	null	null	null	Hong Kong
Linha F�rrea no Trecho da Serra do Mar (1909)	1909	Short	Requi�o, Annibal	null	null	null	null	Brazil
Little Big Adventure 2 (1997) (VG)	1997	null	Raynal, Frederick	null	null	null	9.3	France
Little Buddhas and the Tigers (2003) (TV)	2003	null	Verhaegen, Etienne	null	null	null	null	Belgium
Little Emma (2015)	2015	Short	Molina, Carolina (III)	null	Ruskin, Richard	Antelo, Michelle	null	USA
Little Favour (2014)	2014	Short	Zheng, Yawen	null	null	null	null	USA
Little Indiscretions (2008)	2008	Short	Kennedy, Edward (IV)	Kennedy, Edward (IV)	Geraghty, John (I)	Carson, Philippa	null	Ireland
Little People Living Inside My Head (2012)	2012	Short	null	null	Riefensthal, Alaya	null	null	Denmark
Liverpool Nativity (2007) (TV)	2007	null	Valentine, Richard (II)	null	null	null	7.7	UK
Livet vil leves... breve fra en mor (1993)	1993	Documentary	Bang Carlsen, Jon	null	David, Sahar Ben	null	null	Denmark
Living Steam: Virginia and Truckee Then and Now at the Nevada State Railroad Museum (2008) (V)	2008	null	null	null	Kohler, Bill (II)	null	null	USA
Living Water (2013) (V)	2013	null	Allen, Justin (XIII)	null	null	null	null	USA
Loengrins no varka kru (2009)	2009	Documentary	Kairiss, Viesturs	null	Rubenis, Martins	null	null	Latvia
London EC1 (2015)	2015	Mystery	null	Gilgil, Erdogan	Alonso, Pablo A.	Cookey-Gam, Grace	null	UK
London Nighthawks (1915)	1915	Short	Moran, Percy	null	Moran, Percy	null	null	UK
Lonely Bench (2010)	2010	Short	Clay, Marcus (I)	null	Walker, Matthew L.	null	null	USA
Long Hot Summer (1992) (V)	1992	null	null	null	null	null	null	USA
Long Way Down (2013)	2013	Western	Benenati, Sam (I)	Shoghi, Nima	Dach, Peter (I)	Appleton, Varda	null	USA
Longkai (2013)	2013	Action	Rejab, Hashim	Teo, David (I)	Hussein, Faizal	Fazira, Erra	6.4	Malaysia
Longue peine (2011) (TV)	2011	null	Bonnet, Christian (I)	null	null	null	6.5	France
Looban (1953)	1953	null	null	null	null	Linda, Anita	null	Philippines
Look at Life: Men Under Pressure (1963)	1963	Short	null	Green, George Grafton	Turner, Tim (I)	null	null	UK
Looking for Langston (1989)	1989	Drama	Julien, Isaac	Marsh-Edwards, Nadine	Ellison, Ben (II)	null	6.4	UK
Looking for My Brother (2003)	2003	null	Kenney, John (I)	null	Button, Scott (I)	null	6.5	USA
Loonacy (2010)	2010	Short	Redlinger, John	Schweikert, Sam	Redlinger, John	Noland, Sarah	null	USA
Los enemigos del dolor (2014)	2014	null	Hern�ndez Holz, Arauco	null	Hern�ndez, Lucio	null	6.3	Brazil
Los zapotecas (1968)	1968	Short	Gonzalez Casanova, Manuel	null	null	null	null	Mexico
Lost & Found in Asia 2 (2009)	2009	Documentary	Nuottim�ki, Katriina	null	Mykk�nen, Ossi	Nuottim�ki, Katriina	null	Finland
Lost Town (2009)	2009	Documentary	Adolph, J�rg	Walther, Gabriele	null	null	7.0	Germany
Lost Village (2015/II)	2015	Short	Todria, George (II)	G�mez Andreu, Gorka	Kobaladze, Kakha	Abuladze, Lia	null	Spain
Lotus Bug (2012)	2012	Thriller	Council, Tyler (II)	Council, Tyler (II)	null	null	null	USA
Loucuras N�o (2011) (V)	2011	null	null	null	Ramos, Andr� (I)	null	null	Portugal
Love Driver (2016)	2016	Romance	Pandey, Hrishi	Pandey, Hrishi	null	null	null	India
Love Is Retarded (2011)	2011	Short	null	null	Pitts, Greg (II)	Makinson, Jessica	9.2	USA
Love Soup: Behind the Camera (2005) (V)	2005	null	null	null	Van Der Werf, Hans	null	null	UK
Love Story of Henry and Carol (2008)	2008	Short	Espejo, Eric (I)	Espejo, Eric (I)	Kennedy, Chris (XIV)	North, Kendra	null	USA
Lovers (2008)	2008	Romance	null	null	Vegter, Jamie	Ditcham, Cherie	5.2	China
Loyal (2014/II)	2014	Short	Correa, Pedro (III)	Roberts, Brian D.	Correa, Pedro (III)	null	null	USA
Loyalties (1987)	1987	Drama	Wheeler, Anne	Lillie, Ronald	Welsh, Kenneth	Cardinal, Tantoo	7.3	UK
Luang phii theng III (2010)	2010	Comedy	Chern-Yim, Note	null	Sukosol, Krissada	Po-ngam, Noi	5.9	Thailand
Lubelska Star�wka (1956)	1956	Short	Kosinski, Bohdan	null	null	null	7.0	Poland
Lucio V�zquez (1968)	1968	Western	Novaro, Tito	Walerstein, Gregorio	Aguilar, Antonio (I)	Fuentes, Alma Delia	4.3	Mexico
Luc�a �lvarez..., una compositora de pel�cula (2007) (TV)	2007	null	Guti�rrez, Felipe (I)	null	null	null	null	Mexico
Luisa Fernanda (1973) (TV)	1973	null	P�ramo, Jos� Antonio (I)	null	Navarro, Armando (III)	null	null	Spain
Luke Feat. 2 Live Crew: Mama Juanita (1990)	1990	Short	null	null	2 Live Crew	null	null	USA
Lukten av mann (1996)	1996	null	Holst, Marius	null	null	null	4.7	Norway
Luna (2013/III)	2013	Short	null	Murguia, Fiona	Bilezikjian, Antonio	de Paula, Vera Lucia	null	Brazil
Lunch with Lincoln (2007)	2007	Short	Reed, Brian R.	Reed, Jeffrey (IV)	Grubbs, David (III)	Jones, Nancy (XI)	null	USA
Lyons Den (2010) {{SUSPENDED}}	2010	null	Shell, Tom	Shell, Tom	Draven, A.J.	null	null	null
L���ska! (1978)	1978	Short	Brdecka, Jir�	null	null	null	null	Czechoslovakia
L�den-Show (1980) (TV)	1980	null	Moln�r, Gy�rgy (I)	null	null	null	null	Hungary
M*A*S*H (1983) (VG)	1983	null	null	null	null	null	7.0	USA
Ma-nyeo (2014)	2014	Horror	null	null	Lee, Ik-joon	Park, Joo-hee	6.3	South Korea
Macho (1996) (V)	1996	null	Medina, Jos� (VII)	null	null	null	null	Mexico
Mad Man of Martinique (1979)	1979	Short	Stone, Oliver (I)	null	null	Monti, Mary Elaine (I)	4.7	USA
Madam Satan (1930)	1930	Romance	DeMille, Cecil B.	DeMille, Cecil B.	Denny, Reginald (I)	Johnson, Kay (I)	6.7	USA
Madame Deborah (1985) (V)	1985	null	B�naz�raf, Jos�	null	null	null	null	France
Madison Ivy and Friends (2014) (V)	2014	null	null	null	null	null	null	USA
Mado (1976)	1976	Drama	Sautet, Claude	G�nov�s, Andr�	Piccoli, Michel	Piccolo, Ottavia	6.7	West Germany
Maeba no Maechan (2013)	2013	Short	Kamiya, Toshihisa	null	null	null	null	Japan
Maestro (2005) (TV)	2005	Short	Latulippe, Hugo	null	null	null	7.6	Canada
Maestro Percival (2007)	2007	Short	Butler, David H.	Meier, Lynda	Jolles, Jon	Donaldson, Cheryl	6.8	USA
Magistral (1983)	1983	Drama	Tregubovich, Viktor	null	Lavrov, Kirill	Gurchenko, Lyudmila	6.7	Soviet Union
Mahal Kita (2004)	2004	Short	Layman II, Rickey A.	null	Layman II, Rickey A.	Cabalitasan, Mabel	null	USA
Mahima Kashi Vishwanath Ki (2003)	2003	Drama	Khandelwal, Sanjay	null	Govil, Arun	null	null	India
Mahnaz Afkhami (2013) (TV)	2013	null	Kowsari, Mahtab (I)	null	null	null	null	USA
Make It Rain (2014/II)	2014	Short	Causey, Laine	Causey, Laine	null	Randolph, Erin	null	USA
Making It (1971)	1971	Drama	Erman, John	Ruddy, Albert S.	Appleby, Paul (I)	Arthur, Carol	6.0	USA
Mal ag�ero (1999)	1999	Short	Mart�nez, Juan Carlos (VIII)	Mart�nez, Juan Carlos (VIII)	Fern�ndez, Jes�s Miguel	Rod�guez, Mar�a Eugenia	null	Spain
Malatesta (1970) (TV)	1970	null	Lilienthal, Peter (I)	null	null	null	7.3	West Germany
Mal� lzi (2008)	2008	null	Lee, William (XIV)	Karv�nek, Luk�s	Vlach, Jaroslav	Bartosov�, Petra	null	Czech Republic
Man and His Kingdom (1922)	1922	Adventure	Elvey, Maurice	null	Braban, Harvey	Valia (I)	null	UK
Man in the Shadow (1957/II)	1957	Drama	Tully, Montgomery	Vetter, Charles F.	Scott, Zachary (I)	Domergue, Faith	5.7	UK
Man Outside (1965)	1965	null	Marzano, Joseph	null	Marzano, Joseph	Ellen, Barbara	null	USA
Man, Woman and Child (1983)	1983	Drama	Richards, Dick (I)	Williams, Stacy (I)	Sheen, Martin	Danner, Blythe	6.2	USA
Manchalti Haseena (1999)	1999	Thriller	null	null	null	null	null	India
Mancrush (????)	????	null	null	null	null	null	null	USA
Manden der ville v�re skyldig (1990)	1990	Sci-Fi	Roos, Ole	Dimitri, Mich�le	Klein, Jesper	Karina, Anna	5.1	Denmark
Mandragora (1988)	1988	null	Canaval, Hubert	null	null	null	null	Austria
Maneater Mountain (????) (TV)	????	null	null	null	null	null	null	Mexico
Mangueira do Amanh� (1992)	1992	Short	Magalh�es, Ana Maria (I)	null	null	null	null	Brazil
Mantis (2002/I)	2002	Thriller	Le�n, Kike	null	Marco, Jos� Miguel	Ballesteros, Noelia	null	Spain
Mar de Rosas (1978)	1978	Drama	Carolina, Ana (I)	Farias, Roberto	Augusto, Ot�vio	Bengell, Norma	6.8	Brazil
Mareea, the Foster Mother (1914)	1914	Short	Davis, Ulysses	null	Duncan, William (I)	Schaefer, Anne (I)	null	USA
Marguerite (2013/I)	2013	Short	Godon, Eric	Birkyie, Sefik	D'Helia, Laurent	Duvivier, Lygie	null	Belgium
Marie-Cavale (1980) (TV)	1980	null	Fehr, Francis	null	null	null	null	France
Marie-Temp�te (2000) (TV)	2000	null	Malleval, Denis	null	Artur, Jean-Pierre	null	6.3	France
Marigold (2010/I)	2010	Short	Kim, Susanna (IV)	null	null	Lee, Jessica (XXXVII)	null	USA
Marks (2015)	2015	Drama	Sanchez, Gabriel (X)	null	Alston, Brandon	Lawless, Megan (II)	null	UK
Marriage Makes a Word of Difference (2008)	2008	Short	Rzeznik, Francine	null	null	null	null	USA
Married Bachelor (1941)	1941	Comedy	Buzzell, Edward	Considine Jr., John W.	Young, Robert (I)	Hussey, Ruth	6.1	USA
Marty's Call (2011)	2011	Short	Breault, Michael	Siebert, Eddie	Phelan, Tom (II)	Goodman, Paige (I)	null	USA
Mar�a (y los dem�s) (2016)	2016	null	Reguera, Nely	null	null	null	null	Spain
Masha i volshebnoe varene (1979)	1979	Short	null	null	Livanov, Vasiliy	null	7.1	Soviet Union
Mashinka vremeni (1967)	1967	Short	Brumberg, Zinaida	Ivanov, Fyodor (I)	Konsovskiy, Aleksey	null	7.9	Soviet Union
Mask o hazushita dake de naze ka doki-doki shichau, shika joshu no bakuny� wa ikken ni shikazu 2: I-cup 102cm Honma Reika (2015) (V)	2015	null	null	null	null	null	null	Japan
Massachusetts Naval Reserves Leaving the U.S.S. 'Alabama' (1904)	1904	Short	null	null	null	null	null	USA
Mastermind (1976)	1976	Thriller	March, Alex	Stuart, Malcolm (III)	Mostel, Zero	Kishi, Keiko	5.2	USA
Math and You (2000)	2000	Short	Lohman, Ben	Roew, Danny	Anderson, Win (II)	null	8.5	USA
Matija Gubec (1919)	1919	null	Binicki, Aleksandar-Aca	Boskovic, Hamilkar	Badalic, Ivo	Vavra, Nina	null	Yugoslavia
Matum (????)	????	War	null	P�rez, Milbert	null	Da Silva, Margaux	null	Dominican Republic
Maximum Tolerated Dose (2012)	2012	News	Orzechowski, Karol	Orzechowski, Karol	null	null	8.1	Laos
Maximum Waltz (2001)	2001	Short	Eyal, Irad	null	null	null	null	USA
Mbucuruy�, cuadros de la naturaleza (1991)	1991	Drama	Acha, Jorge	null	Liotta, Patrick	null	7.5	Argentina
Me & Michael (2006) (V)	2006	null	Morgan, Willard	null	null	null	4.4	USA
Me & Mr. Wailes (2015)	2015	Short	null	Scheer, Ryan (I)	null	null	null	USA
Mebuta kaa-san: Sannin no musuko ni rinkan sareru dorei haha: Yumeno Maria (2012) (V)	2012	null	Haga, Eitar�	null	null	null	null	Japan
Meet Kelly (2014) (V)	2014	null	Powell, Eddie (III)	null	null	null	null	USA
Meet the Pipers (2011)	2011	Short	null	null	Grzyboski, Jozef	Chakra, Manori	null	USA
Mehr Zeit f�r Freizeit (1955)	1955	Short	Fischerkoesen, Hans (I)	null	null	null	null	West Germany
Mejor que nunca (2008)	2008	Comedy	Pay�s, Dolores	Torrens, Salvador	Carreras, Joan (I)	Abril, Victoria	4.5	Spain
Mekong Interior (2004)	2004	Short	Ly, Vanessa	Ly, Vanessa	Ly, Freddy	null	null	France
Memorize-You-Saw-It (2008)	2008	Documentary	null	null	Akena, John Bosco	Adeke, Alexandrine	null	USA
Memory of a Kiss (2015)	2015	Short	McQuaid, Jim (I)	McQuaid, Jim (I)	Morales, Eric (II)	McConnell, Cheryl	null	USA
Men and Women of Action: Creating the G.I. Joe Animated Series (2009)	2009	Short	Ward, Brian (VI)	Ward, Brian (VI)	Archer, Aaron (I)	Baskin, Sarah (I)	null	USA
Meninos de Kichute (2009)	2009	Sport	Amberg, Lucas	Berti, Tiago	Sch�nemann, Werner	Pasmanter, Vivianne	7.8	Brazil
Mera Faisla (1984)	1984	null	Singh, S.V. Rajendra	Virk, Ranjit	Dutt, Sanjay	Agnihotri, Rati	3.6	India
Mercy Campaign for the Bali Nine (2013)	2013	Short	null	Bolton, Nick (IV)	Atwell, Sam	Bradshaw, Deborah (I)	null	Australia
Mertskhlebi da begurebi (1992)	1992	Comedy	null	null	Kristesashvili, Shota	Shengelaia, Nato	null	Georgia
Mevsim �i�ek a�ti (2012)	2012	Drama	�ng�r, Ali Levent	null	Alisik, Kerem	Bayri, Mehtap	5.1	Turkey
Meyhane koseleri (1954)	1954	Drama	Nuyan, Ihsan	Nuyan, Ihsan	Nuyan, Ihsan	Tekneci, Saliha	null	Turkey
Mi guitarra y mi caballo (1961)	1961	Western	Toussaint, Carlos	null	Capetillo, Manuel (I)	Gil, B�rbara	2.8	Mexico
Mia fora ison kamia (1995)	1995	Short	Zervas, Giorgos (II)	null	Orphanos, Nikos	Rapti, Antria	null	Greece
Michael Jordan: Come Fly with Me (1989) (V)	1989	null	null	null	null	null	8.1	USA
Mieter Schulze gegen alle (1932)	1932	null	Froelich, Carl	null	Kemp, Paul (I)	W�st, Ida	null	Germany
Miles & War (2013)	2013	War	Thoma, Anne (I)	Katz, Susa	null	Lardi, Ursina	5.6	Germany
MILF Mania (2012) (V)	2012	null	null	null	null	null	null	USA
MILF Squirters 9 (2008)	2008	Adult	null	null	null	De Mer, Syren	null	USA
Milton Is a Shitbag (2004)	2004	Short	Davis, Courtney (I)	null	Merriman, John (II)	Davis, Courtney (I)	8.2	USA
Mimesis (2006/III)	2006	Thriller	Fratter, Roger A.	Szoke, Edina	Carrera, Walter (III)	Scott, Tanya (III)	6.0	Italy
Mimic 2 (2001) (V)	2001	null	de Segonzac, Jean	null	Schwarz, Marc (I)	null	4.5	USA
Mimusa (2003)	2003	Short	Mart�nez Cubela, Leandro	Fern�ndez, Luis O.	P�rez Estanquero, Orestes	Quintana, Daisy	null	Cuba
Min Svigerinde fra Amerika (1917)	1917	Short	Lauritzen, Lau (I)	null	Buch, Frederik	Aller, Gyda	null	Denmark
Mind Reader (2004) (V)	2004	null	D., Robby	null	null	null	3.0	USA
Mini Van Moms 12: Cougar Edition (2008) (V)	2008	null	null	null	null	null	null	USA
Miracle on 69th Street (1992) (V)	1992	null	null	null	Moore, Dallas (I)	null	null	USA
Mirazhi lyubvi (1986)	1986	Romance	Okeev, Tolomush	null	Narliyev, Khodzha Durdy	Eshimbekova, Asel	6.5	Syria
Mirror (2012/II)	2012	Drama	null	Lee, Zack (III)	Bowens, Herb	Valrie, Claudia Rudie	null	USA
Miss Dulcie from Dixie (1919)	1919	Drama	Gleason, Joseph (I)	null	Kent, Charles (I)	Leslie, Gladys	null	USA
Miss Sloane (????)	????	Drama	Madden, John (I)	Browning, Ben (I)	null	Chastain, Jessica	null	USA
Miss Suomi 1974 (1974) (TV)	1974	null	null	null	null	null	null	Finland
Missed (2014/I)	2014	Short	Byrnes, Tyler (II)	Byrnes, Tyler (II)	Ditty, A.J.	Smith, Jessica G.	null	USA
Misseu Go (2012)	2012	Comedy	Park, Cheol-kwan	null	Yoo, Hae-jin	Go, Hyun-jung	5.8	South Korea
Missing Lady (1989)	1989	Short	null	null	Pawlick, Danny	Green, Deven	null	Canada
Mist (2012/II)	2012	Short	H�genni, Andrias	null	Lofti, Geir Ey�unsson �	�lofti, Annika	null	Faroe Islands
Mister Marcus Is King Dong (2005) (V)	2005	null	Montford, Richard	null	null	null	null	USA
Miyamoto Musashi - Dai-ichi-bu: Kusawake no hitobito - Dai-ni-bu: Eitatsu no mon (1940)	1940	Drama	Inagaki, Hiroshi (I)	null	Hara, Kensaku	Miyagi, Chikako	7.8	Japan
Mnemonica (2009)	2009	Mystery	Deleo, Chris	Deleo, Chris	Garbarino, Robert	Chaffin, Callie	7.9	USA
Moametbeat (2001)	2001	null	Spetsman, Natz	null	null	null	null	Germany
Mobile Money (2011)	2011	Short	Sida, Samuel	Sida, Samuel	Kaye, Nick (III)	null	null	Australia
Moh-jaal (1928)	1928	null	Thakkar, Nirbhoy	null	null	null	null	India
Mohayeh Be Ham Rikhteh (2002)	2002	Short	Rashidi, Rouzbeh	Rashidi, Rouzbeh	Safarpour, Ehsan	null	null	Iran
Moines et guerriers (1909)	1909	War	Cl�ment, Julien (II)	null	Volnys, Jacques	Polaire, Pauline	null	France
Mojarrad-ha (2004)	2004	null	Hashemi, Asghar	Shahidi, Yadollah	Forutan, Mohammad Reza	Zare'i, Merila	4.5	Iran
Molaghat (1986)	1986	null	Masumi, Khosro	null	Mashayekhi, Jamshid	Massoumi, Parvaneh	null	Iran
Molly (2012/V)	2012	Short	Godcharles, Genevieve	null	null	Wilson, Krista (II)	null	USA
Momotarou dentetsu World (2010) (VG)	2010	null	null	null	null	null	null	Japan
Monaco, le rocher �tait presque parfait (2014) (TV)	2014	null	Miller, G�rard	null	Laurent, Fr�d�ric (IV)	null	null	France
Monagadu (1976)	1976	null	Krishna, T. (I)	null	null	Devi, Anjali (I)	null	India
Monica's List (????) (TV)	????	null	Sapolsky, Emmanuel	null	Blanchard, Paul (IX)	null	null	UK
Monique Mosley Interviews with iFathom Magazine Fall 2014 Issue (2014) (V)	2014	null	null	null	null	null	null	USA
Monsieur Cok (2009)	2009	Short	Dion, Franck	Van Den Boom, Richard	Gallier, Ga�tan	null	7.3	France
Monterey Park Stories (2013) (V)	2013	null	Choi, Edmond	null	null	null	null	USA
Monty Python's Fliegender Zirkus (1971) (TV)	1971	null	MacNaughton, Ian	null	null	null	8.3	West Germany
Monumento (2012)	2012	Short	Graziosi, Gregorio	Carvalhosa, Zita	null	null	4.0	Brazil
Mor (1991) (TV)	1991	null	Tribuson, Snjezana	null	null	null	8.1	Croatia
Morir en Madrid, acto II (2014)	2014	Short	Gordillo, Joseph	null	null	null	null	Spain
Mort (2005)	2005	Sport	Thompson, Kyle B.	Von Roehm, David	Lax, Chris	LaFountain, Samantha	4.9	USA
Mort un dimanche de pluie (1986)	1986	Thriller	Santoni, Jo�l	Peyrot, Yves	Bacri, Jean-Pierre	Garcia, Nicole (I)	6.6	Switzerland
Mortal Kombat Legacy: Expanding the Netherrealm (2011) (V)	2011	null	Soto, Javier (I)	null	null	null	7.8	USA
Most Likely to Succeed (2015)	2015	News	Whiteley, Greg	Whiteley, Greg	null	null	8.7	USA
Mouthful of Love (1984)	1984	Adult	null	null	null	Bliss, Beverly	null	USA
Move It (2005)	2005	Sport	Najafi, Ayat	null	null	Alavi, Banafsheh	7.8	Iran
Move to the Side (2013)	2013	Short	Persaud, Jerome	Persaud, Jerome	Fawns, Adam	Ellis, Lindsay (I)	null	Canada
Movie Blockbusters: The 15 Greatest Hits of All Time (1983) (TV)	1983	null	Miller, Walter C.	null	null	null	null	USA
Movie Fans (1920)	1920	Short	Kenton, Erle C.	Sennett, Mack	Lewis, Gordon (II)	Mineau, Charlotte	null	USA
Movilidad: dise�ando para AUDI (2012)	2012	Documentary	Kasuski, Carlos	Kasuski, Carlos	B�rcenas, V�ctor Daniel	Buzzo, Ang�lica Itzel	null	Mexico
MPB All Access (2014) (V)	2014	null	Lancaster, Scott (I)	null	null	null	null	USA
Mr London: CP 2013 (2012)	2012	Short	null	null	null	null	null	UK
Mr Rich (2011)	2011	Thriller	Southgate, Aaron	Southgate, Aaron	Atkinson, Ben (IV)	null	null	Australia
Mr. Hush (2010)	2010	Horror	Madison, David Lee	Madison, David Lee	Loree, Brad (I)	Cameron, Jessica (I)	2.2	USA
Mr. P's Dancing Sushi Bar (1998)	1998	Drama	Tashiro, Hirotaka	Park, Sunmin	Be, Yoshio	Kwan, Nancy	7.3	USA
Mrs. Bates (2010)	2010	Thriller	Jara, Luis M.	null	Garbode, Carsten (I)	Green, Louise (II)	9.0	UK
Mrtvola mus� zomriet (2011)	2011	Comedy	null	Pass, Patrik	Marcin, Peter (I)	Maur�ry, Zuzana	null	Slovakia
Ms .45 (1981)	1981	Thriller	Ferrara, Abel	Weisberg, Rochelle	Ferrara, Abel	Lund, Zo�	6.8	USA
MTV Tr3s Live: Paulina Rubio (2009) (TV)	2009	null	null	null	null	null	null	USA
Mucki (1934)	1934	Short	Jutzi, Phil	Ulrich, Kurt (I)	null	null	null	Germany
Muj obchod se psy (1986) (TV)	1986	null	Sobota, Miroslav	null	null	null	null	Czechoslovakia
Mula sa puso (1999)	1999	Family	Deramas, Wenn V.	Santos-Concio, Charo	Yan, Rico	Barretto, Claudine	6.1	Philippines
Mulligan (2012/I)	2012	Short	McMahon, Tom (II)	null	Deepak, Sukh Raj	Niesemann, Roxanna	null	Australia
Multifaceted (2005)	2005	Short	Hoffman, James (XI)	Walter Williams, Stephanie	null	null	null	USA
Murat �esmesi (1957)	1957	Drama	Varnay, Janos	Erten, Celal	Belevi, Toygar	Par, Pervin	null	Turkey
Murder at the Windmill (1949)	1949	Mystery	Guest, Val	Cohen, Nat	Marsh, Garry	Decker, Diana (I)	5.7	UK
Murmur (2011)	2011	Short	Odrobina, Paul (I)	Odrobina, Paul (I)	Occhipinti, Anthony	Sandoval, Samantha	null	USA
